year,month,author,additions,deletions
2011,9,Mike Bostock,26,34
2011,9,Mike Bostock,124,27
2011,9,Lars Kotthoff,26,0
2011,9,yasirs,7,7
2011,9,yasirs,4,4
2011,9,yasirs,1,5
2011,9,yasirs,2,3
2011,9,yasirs,15,7
2011,9,yasirs,3,3
2011,9,yasirs,4,3
2011,9,yasirs,8,14
2011,9,yasirs,8,4
2011,9,yasirs,13,10
2011,9,yasirs,9,3
2011,9,Mike Bostock,26,34
2011,9,Jason Davies,30,12
2011,9,Jason Davies,61,61
2011,9,Jason Davies,63,59
2011,9,Jason Davies,5,7
2011,9,Jason Davies,2,2
2011,9,Jason Davies,54,14
2011,9,Jason Davies,59,61
2011,9,Jason Davies,163,119
2011,9,Jason Davies,11,9
2011,9,Jason Davies,5,9
2011,9,Jason Davies,264,26
2011,9,Mike Bostock,1,1
2011,9,Jason Davies,46,4
2011,9,Jason Davies,59,7
2011,9,Jason Davies,69,11
2011,9,Mike Bostock,805,3
2011,9,Jason Davies,805,3
2011,9,Jason Davies,3,3
2011,9,Jason Davies,11,0
2011,9,Jason Davies,10,0
2011,9,Jason Davies,39,0
2011,9,Jason Davies,56,21
2011,9,Jason Davies,26,5
2011,9,Jason Davies,7,5
2011,9,Jason Davies,17,5
2011,9,Jason Davies,7,7
2011,9,Mike Bostock,6,6
2011,9,Jason Davies,75,25
2011,9,Mike Bostock,58,46
2011,9,Mike Bostock,48,36
2011,8,Jason Davies,10,10
2011,8,Mike Bostock,48,36
2011,8,Mike Bostock,109,0
2011,8,Mike Bostock,6,6
2011,8,Mike Bostock,2,2
2011,8,Mike Bostock,656,124
2011,8,Mike Bostock,280,9
2011,8,Mike Bostock,226,1
2011,8,Mike Bostock,28,19
2011,8,Mike Bostock,6,6
2011,8,Mike Bostock,61,41
2011,8,Mike Bostock,55,48
2011,8,Jason Davies,37,37
2011,8,Mike Bostock,2,2
2011,8,Jason Davies,125,56
2011,8,Jason Davies,2,2
2011,8,Mike Bostock,28,19
2011,8,Mike Bostock,5,5
2011,8,Mike Bostock,5,5
2011,8,Mike Bostock,61,41
2011,8,Mike Bostock,43,39
2011,8,Jason Davies,157,1
2011,8,Mike Bostock,23,20
2011,8,Mike Bostock,13,5
2011,8,Mike Bostock,1,1
2011,8,Jason Davies,18,18
2011,8,Jason Davies,3,3
2011,8,Jason Davies,19,19
2011,8,Jason Davies,278,7
2011,8,Mike Bostock,195,95
2011,8,Mike Bostock,114,47
2011,8,Mike Bostock,37,34
2011,8,Mike Bostock,10,10
2011,8,Mike Bostock,35,5
2011,8,Mike Bostock,114,47
2011,8,Jason Davies,1,1
2011,8,Mike Bostock,37,34
2011,8,Jason Davies,35,5
2011,8,Jason Davies,23,7
2011,8,Mike Bostock,10,10
2011,8,Mike Bostock,12,10
2011,8,Mike Bostock,274,57
2011,8,Mike Bostock,3,3
2011,8,Mike Bostock,181,0
2011,8,Mike Bostock,16,2
2011,8,Mike Bostock,9,3
2011,8,Mike Bostock,33,21
2011,8,Mike Bostock,34,30
2011,8,Mike Bostock,96,86
2011,8,Mike Bostock,8,4
2011,8,Mike Bostock,88,82
2011,8,Jason Davies,8,4
2011,8,Mike Bostock,8,1
2011,8,Mike Bostock,7920,3140
2011,8,Mike Bostock,7451,2757
2011,8,Mike Bostock,469,383
2011,8,Mike Bostock,202,215
2011,8,Mike Bostock,65,41
2011,8,Mike Bostock,177,45
2011,8,Xavier Shay,15,1
2011,8,Xavier Shay,9,8
2011,8,Mike Bostock,9,0
2011,8,Jason Davies,20,2
2011,8,Mike Bostock,6,6
2011,8,Mike Bostock,225,102
2011,8,Mike Bostock,35,15
2011,8,Mike Bostock,12,6
2011,8,Mike Bostock,109,7
2011,8,Mike Bostock,67,22
2011,8,Mike Bostock,86,48
2011,8,Mike Bostock,1,2
2011,8,Mike Bostock,85,46
2011,8,Mike Bostock,44,7
2011,8,Mike Bostock,25,23
2011,8,Mike Bostock,2,2
2011,8,Jason Davies,44,7
2011,8,Mike Bostock,15,9
2011,8,Jason Davies,11,11
2011,8,Mike Bostock,11,15
2011,8,Jason Davies,269,175
2011,8,Mike Bostock,2,2
2011,8,Mike Bostock,211,257
2011,8,Mike Bostock,407,353
2011,8,Mike Bostock,57,25
2011,8,Mike Bostock,73,2
2011,8,Mike Bostock,32,10
2011,8,Mike Bostock,49,1
2011,8,Mike Bostock,57,1
2011,8,Mike Bostock,154,10
2011,8,Mike Bostock,61,13
2011,8,Mike Bostock,35,2
2011,8,Mike Bostock,31,1
2011,8,Mike Bostock,101,2
2011,8,Mike Bostock,248,39
2011,8,Mike Bostock,8,14
2011,8,Mike Bostock,32,32
2011,8,Mike Bostock,1540,1652
2011,8,Jason Davies,2,2
2011,8,Mike Bostock,259,61
2011,8,Mike Bostock,18,5
2011,8,Mike Bostock,82,4
2011,8,Mike Bostock,254,1
2011,8,Mike Bostock,2516,0
2011,8,Mike Bostock,12,8
2011,8,Mike Bostock,33,16
2011,8,Mike Bostock,15082,44983
2011,8,Mike Bostock,33,16
2011,8,Mike Bostock,26,5
2011,8,Mike Bostock,3,3
2011,8,Mike Bostock,4,6
2011,8,Mike Bostock,7,9
2011,8,Mike Bostock,3,3
2011,8,Jason Davies,7,9
2011,8,Mike Bostock,1099,661
2011,8,Mike Bostock,9308,46627
2011,8,Mike Bostock,169,0
2011,8,Mike Bostock,42,8
2011,8,Mike Bostock,1499,3457
2011,8,Mike Bostock,3,3
2011,8,Mike Bostock,8,4
2011,8,Mike Bostock,222,11
2011,8,Mike Bostock,214,78
2011,8,Mike Bostock,90,0
2011,8,Mike Bostock,164,65
2011,8,Mike Bostock,135,16
2011,8,Mike Bostock,4,3204
2011,8,Mike Bostock,75,0
2011,8,Mike Bostock,74,5
2011,8,Mike Bostock,40,1
2011,8,Mike Bostock,38,0
2011,8,Mike Bostock,378,72
2011,8,Mike Bostock,74,18
2011,8,Mike Bostock,462,11
2011,8,Mike Bostock,133,4
2011,8,Mike Bostock,116,0
2011,8,Mike Bostock,109,6
2011,8,Mike Bostock,50,0
2011,8,Mike Bostock,56,3
2011,8,Mike Bostock,240,8
2011,8,Mike Bostock,38,0
2011,8,Mike Bostock,29,0
2011,8,Mike Bostock,34,0
2011,8,Mike Bostock,27,0
2011,8,Mike Bostock,110,6
2011,8,Mike Bostock,7136,43383
2011,8,Mike Bostock,39,0
2011,8,Mike Bostock,3,3
2011,8,Mike Bostock,2,37114
2011,8,Mike Bostock,64,247
2011,8,Mike Bostock,166,89
2011,8,Mike Bostock,176,146
2011,8,Mike Bostock,76,140
2011,8,Mike Bostock,13,66
2011,8,Mike Bostock,139,188
2011,8,Mike Bostock,141,210
2011,8,Mike Bostock,155,128
2011,8,Mike Bostock,91,41
2011,8,Mike Bostock,96,106
2011,8,Mike Bostock,83,143
2011,8,Mike Bostock,95,188
2011,8,Mike Bostock,67,18
2011,8,Mike Bostock,471,1340
2011,8,Mike Bostock,156,303
2011,8,Mike Bostock,122,72
2011,8,Mike Bostock,119,72
2011,8,Mike Bostock,35,12
2011,8,Mike Bostock,73,72
2011,8,Mike Bostock,41,36
2011,8,Mike Bostock,105,85
2011,8,Mike Bostock,59,36
2011,8,Mike Bostock,101,70
2011,8,Mike Bostock,41,36
2011,8,Mike Bostock,64,0
2011,8,Mike Bostock,89,68
2011,8,Mike Bostock,53,36
2011,8,Mike Bostock,87,64
2011,8,Mike Bostock,35,1
2011,8,Mike Bostock,43,32
2011,8,Mike Bostock,85,80
2011,8,Mike Bostock,103,113
2011,8,Mike Bostock,67,38
2011,8,Mike Bostock,89,65
2011,8,Mike Bostock,104,30
2011,8,Mike Bostock,44,24
2011,8,Mike Bostock,236,376
2011,8,Mike Bostock,203,150
2011,8,Mike Bostock,90,96
2011,8,Mike Bostock,101,93
2011,8,Mike Bostock,200,366
2011,8,Mike Bostock,70,141
2011,8,Mike Bostock,53,65
2011,8,Mike Bostock,43,0
2011,8,Mike Bostock,38,3
2011,8,Mike Bostock,31,23
2011,8,Mike Bostock,47,56
2011,8,Mike Bostock,32,39
2011,8,Mike Bostock,100,148
2011,8,Mike Bostock,2,2
2011,8,Mike Bostock,87,0
2011,8,Mike Bostock,0,62
2011,8,Mike Bostock,39,0
2011,8,Mike Bostock,79,2
2011,8,Mike Bostock,122,0
2011,8,Mike Bostock,28,1
2011,8,Mike Bostock,9,0
2011,8,Mike Bostock,162,2
2011,8,Mike Bostock,18,0
2011,8,Mike Bostock,74,0
2011,8,Mike Bostock,70,0
2011,8,Mike Bostock,115,0
2011,8,Mike Bostock,103,0
2011,8,Mike Bostock,77,0
2011,8,Mike Bostock,50,0
2011,8,Mike Bostock,51,0
2011,8,Mike Bostock,47,0
2011,8,Mike Bostock,65,0
2011,8,Mike Bostock,53,0
2011,8,Mike Bostock,187,63
2011,8,Mike Bostock,65,31
2011,8,Mike Bostock,0,119
2011,8,Mike Bostock,0,61
2011,8,Mike Bostock,103,0
2011,8,Mike Bostock,98,0
2011,8,Mike Bostock,219,24
2011,8,Mike Bostock,54,96
2011,8,Mike Bostock,207,0
2011,8,Mike Bostock,63,0
2011,8,Mike Bostock,53,0
2011,8,Mike Bostock,148,0
2011,8,Mike Bostock,207,143
2011,8,Mitsutoshi Aoe,0,0
2011,8,Mitsutoshi Aoe,3,2
2011,8,Mitsutoshi Aoe,2,1
2011,8,Mike Bostock + Erica Kwan,3,2
2011,8,Mike Bostock,8,9
2011,8,Mike Bostock,70,0
2011,8,Mike Bostock,123,0
2011,8,Mitsutoshi Aoe,3,2
2011,8,Mitsutoshi Aoe,2,1
2011,8,Mike Bostock,738,0
2011,8,Mike Bostock,221,73
2011,8,Mike Bostock,15,29
2011,8,Mike Bostock,206,44
2011,8,Mike Bostock,457,114
2011,8,Mike Bostock,454,111
2011,8,Mike Bostock,23,5
2011,7,Mike Bostock,0,1
2011,7,Mike Bostock,24,9
2011,7,Mike Bostock,21,8
2011,7,Jason Davies,5,3
2011,7,Mike Bostock,2896,166
2011,7,Mike Bostock,2582,140
2011,7,Mike Bostock,45,3
2011,7,Mike Bostock,124,123
2011,7,Mike Bostock,848,75
2011,7,Mike Bostock,32,32
2011,7,Jason Davies,56,0
2011,7,Jason Davies,18,3
2011,7,Mike Bostock,866,3
2011,7,Jason Davies,10,10
2011,7,Jason Davies,7,23
2011,7,Jason Davies,78,3
2011,7,Jason Davies,107,43
2011,7,Jason Davies,7,7
2011,7,Jason Davies,86,35
2011,7,Mike Bostock,185,185
2011,7,Mike Bostock,808,2
2011,7,Mike Bostock,44,24
2011,7,Mike Bostock,3,3
2011,7,Mike Bostock,1,1
2011,7,Mike Bostock,5,5
2011,7,Mike Bostock,4,4
2011,7,Mike Bostock,17,5
2011,7,Mike Bostock,13,7
2011,7,Mike Bostock,2,1
2011,7,Jason Davies,5,5
2011,7,Jason Davies,4,4
2011,7,Tommy Montgomery,1,1
2011,7,Jason Davies,17,5
2011,7,Jason Davies,11,9
2011,7,Jason Davies,7,15
2011,7,Jason Davies,3,3
2011,7,Jason Davies,13,3
2011,7,Caged,1,0
2011,7,Mike Bostock,304,290
2011,7,Mike Bostock,718,329
2011,7,Mike Bostock,263,173
2011,7,Mike Bostock,11,13
2011,7,Mike Bostock,130,85
2011,7,Mike Bostock,37,30
2011,7,Mike Bostock,277,28
2011,7,Mike Bostock,407,41
2011,7,Mike Bostock,389,23
2011,7,Mike Bostock,15,15
2011,7,Mike Bostock,104,0
2011,7,Mike Bostock,15,9
2011,7,Jason Davies,14,36
2011,7,Jason Davies,77,23
2011,7,Jason Davies,7,1
2011,7,Jason Davies,84,0
2011,7,Jason Davies,7,3
2011,7,Jason Davies,31,35
2011,7,Jason Davies,88,0
2011,7,Jason Davies,15,3
2011,7,Jason Davies,39,17
2011,7,Jason Davies,3,3
2011,7,Jason Davies,19,7
2011,7,Ignacio,7,7
2011,7,Jason Davies,0,1
2011,7,Jason Davies,2,4
2011,7,Jason Davies,5209,1055
2011,7,Jason Davies,0,5
2011,7,Jason Davies,75,326
2011,7,Mike Bostock,3,6
2011,7,Mike Bostock,3,3
2011,7,Mike Bostock,3,3
2011,7,Jan Alonzo,3,3
2011,7,Mike Bostock,11,7
2011,7,Mike Bostock,135,3
2011,7,Mike Bostock,650,434
2011,7,Mike Bostock,46,24
2011,7,Mike Bostock,139,0
2011,7,Mike Bostock,6,5
2011,7,Mike Bostock,431,388
2011,7,Mike Bostock,18,49
2011,7,Mike Bostock,86,62
2011,7,Mike Bostock,25,7
2011,7,Mike Bostock,5,5
2011,7,Mike Bostock,2,2
2011,6,Mike Bostock,58,4
2011,6,Mike Bostock,167,133
2011,6,vtstarin,2,2
2011,6,Nathan Vander Wilt,1,1
2011,6,Mike Bostock,1,2
2011,6,Mike Bostock,13,19
2011,6,Mike Bostock,110,0
2011,6,Mike Bostock,1091,164
2011,6,Mike Bostock,895,64
2011,6,Mike Bostock,107,66
2011,6,Mike Bostock,720,13
2011,6,Mike Bostock,99,39
2011,6,Mike Bostock,41,10
2011,6,Mike Bostock,4,12
2011,6,Mike Bostock,139,119
2011,6,Mike Bostock,56,70
2011,6,Mike Bostock,7,7
2011,6,Mike Bostock,57,72
2011,6,Mike Bostock,1,1
2011,6,Mike Bostock,4,14
2011,6,Mike Bostock,51,12
2011,6,Mike Bostock,94,11
2011,6,Jason Davies,15,5
2011,6,Jason Davies,2,23
2011,6,Jason Davies,23,2
2011,6,Mike Bostock,10,4
2011,6,Mike Bostock,164,189
2011,6,Jason Davies,168,33
2011,6,Jason Davies,28,0
2011,6,Jason Davies,66,18
2011,6,Jason Davies,2,11
2011,6,Jason Davies,508,1
2011,6,Jason Davies,41,10
2011,6,Mike Bostock,502,51
2011,6,Mike Bostock,9,2
2011,6,Mike Bostock,122,36
2011,6,Jason Davies,9,2
2011,6,Mike Bostock,28,0
2011,6,Mike Bostock,73,64
2011,6,Mike Bostock,145,0
2011,6,Jason Davies,34,34
2011,6,Jason Davies,88,2
2011,6,Mike Bostock,187,11
2011,6,Mike Bostock,29,29
2011,6,Mike Bostock,5,5
2011,6,Mike Bostock,13,13
2011,6,Mike Bostock,8,8
2011,6,Kevin J. Lynagh,1,1
2011,6,Mike Bostock,322,0
2011,6,Jason Davies,237,476
2011,6,Jason Davies,14,27
2011,6,Mike Bostock,68,0
2011,6,Mike Bostock,14,27
2011,6,Jason Davies,43,43
2011,6,Jason Davies,574,0
2011,6,Mike Bostock,10,10
2011,6,Mike Bostock,4,3
2011,6,Mike Bostock,119,0
2011,6,Mike Bostock,12,8
2011,6,Mike Bostock,4,3
2011,6,Mike Bostock,281,24
2011,6,Mike Bostock,105,193
2011,6,Mike Bostock,398,103
2011,6,Mike Bostock,398,103
2011,6,Mike Bostock,1,1
2011,6,Mike Bostock,60,18
2011,6,Mike Bostock,36,0
2011,6,Mike Bostock,24,18
2011,6,Mike Bostock,158,2
2011,6,Mike Bostock,12,12
2011,6,Mike Bostock,69,98
2011,6,Mike Bostock,170,73
2011,6,Mike Bostock,12,12
2011,6,Jason Davies,35,57
2011,6,Jason Davies,8,8
2011,6,Jason Davies,23,15
2011,6,Jason Davies,55,3
2011,6,Jason Davies,25,10
2011,6,Mike Bostock,33,15
2011,6,Mike Bostock,5,3
2011,6,Mike Bostock,328,109
2011,6,chris viau,35,16
2011,6,chris viau,106,0
2011,6,Jason Davies,22,10
2011,6,Jason Davies,70,2
2011,6,Jason Davies,6,3
2011,6,Jason Davies,16,1
2011,6,Jason Davies,39,2
2011,6,Jason Davies,81,17
2011,6,Jason Davies,34,3
2011,6,Jason Davies,10,30
2011,6,Mike Bostock,141,2
2011,6,Mike Bostock,134,0
2011,5,Mike Bostock,126,66
2011,5,Mike Bostock,251,4
2011,5,Mike Bostock,753,144
2011,5,Mike Bostock,753,144
2011,5,Mike Bostock,51,27
2011,5,Mike Bostock,116,22
2011,5,Mike Bostock,21,21
2011,5,Mike Bostock,24,10
2011,5,Jason Davies,51,27
2011,5,Jason Davies,38,14
2011,5,Jason Davies,66,10
2011,5,Mike Bostock,4579,836
2011,5,Mike Bostock,137,134
2011,5,Mike Bostock,21,5
2011,5,Mike Bostock,18,11
2011,5,Mike Bostock,488,80
2011,5,Mike Bostock,69,2
2011,5,Mike Bostock,8,8
2011,5,Mike Bostock,23,23
2011,5,Jason Davies,41,12
2011,5,Jason Davies,40,2
2011,5,Mike Bostock,52,53
2011,5,Mike Bostock,97,27
2011,5,Jason Davies,53,19
2011,5,Jason Davies,117,83
2011,5,Jason Davies,2564,557
2011,5,Mike Bostock,263,160
2011,5,Jason Davies,8,8
2011,5,Mike Bostock,1193,89
2011,5,Mike Bostock,428,58
2011,5,Mike Bostock,13,15
2011,5,Mike Bostock,40,36
2011,5,Mike Bostock,141,55
2011,5,Jason Davies,21,5
2011,5,Mike Bostock,7,7
2011,5,Mike Bostock,596,150
2011,5,Jason Davies,278,59
2011,5,Mike Bostock,1503,391
2011,5,Mike Bostock,7,25
2011,5,Mike Bostock,134,56
2011,5,Mike Bostock,155,2
2011,5,Jason Davies,27,0
2011,5,Jason Davies,16,0
2011,5,Jason Davies,28,21
2011,5,Jason Davies,132,14
2011,5,Jeffrey Heer,12,2
2011,5,Jason Davies,25,3
2011,5,Jason Davies,167,27
2011,5,Jason Davies,29,13
2011,5,Mike Bostock,418,129
2011,5,Mike Bostock,99,30
2011,5,Mike Bostock,3,5
2011,5,Mike Bostock,49,26
2011,5,Mike Bostock,229,111
2011,5,Mike Bostock,83,2
2011,5,Jason Davies,10,20
2011,5,Jason Davies,20,10
2011,5,Jason Davies,49,32
2011,5,Jason Davies,4,4
2011,5,Jason Davies,15,5
2011,5,Jason Davies,24,1
2011,5,Jason Davies,50,13
2011,5,Jason Davies,3,3
2011,5,Jason Davies,9,3
2011,5,Jason Davies,3,3
2011,5,Jason Davies,136,28
2011,5,Mike Bostock,1397,103
2011,5,Jason Davies,334,101
2011,5,Jason Davies,7,25
2011,5,Mike Bostock,164,62
2011,5,Mike Bostock,2,23
2011,5,Mike Bostock,6,6
2011,5,Mike Bostock,144,67
2011,5,Mike Bostock,942,221
2011,5,Mike Bostock,31,1
2011,5,Mike Bostock,162,160
2011,5,Mike Bostock,37,7
2011,5,Mike Bostock,8,6
2011,5,Mike Bostock,276,7
2011,5,Mike Bostock,130,84
2011,5,Mike Bostock,102,14
2011,5,Mike Bostock,64,0
2011,5,Mike Bostock,32,34
2011,5,Mike Bostock,311,35
2011,5,Mike Bostock,106,12
2011,5,Mike Bostock,114,92
2011,5,Mike Bostock,20,14
2011,5,Jason Davies,2,2
2011,5,Jason Davies,58,12
2011,5,Jason Davies,1,1
2011,5,Jason Davies,8,6
2011,5,Jason Davies,46,16
2011,5,Jason Davies,30,24
2011,5,Jason Davies,8,14
2011,5,Jason Davies,95,49
2011,5,Jason Davies,14,8
2011,5,Jason Davies,8,2
2011,5,Jason Davies,88,4
2011,5,Mike Bostock,31,1
2011,5,Jason Davies,4,4
2011,5,Jason Davies,26,12
2011,5,Jason Davies,24,6
2011,5,Jason Davies,3,3
2011,5,Jason Davies,3,5
2011,5,Mike Bostock,217,1
2011,5,Mike Bostock,158,5
2011,5,Mike Bostock,23,4
2011,5,Mike Bostock,57,4
2011,5,Jason Davies,158,5
2011,5,Jason Davies,20,0
2011,5,Jason Davies,217,1
2011,5,Jason Davies,82,80
2011,5,Jason Davies,2,2
2011,5,Mike Bostock,8,4
2011,5,Mike Bostock,3,4
2011,5,Mike Bostock,1,2
2011,5,Mike Bostock,10,8
2011,5,Mike Bostock,1255,203
2011,5,Mike Bostock,43,35
2011,5,Mike Bostock,652,4
2011,5,Mike Bostock,291,356
2011,4,Mike Bostock,242,93
2011,4,Mike Bostock,96,88
2011,4,Mike Bostock,128,0
2011,4,Mike Bostock,77,78
2011,4,Mike Bostock,19,1
2011,4,Mike Bostock,69,69
2011,4,Jason Davies,109,0
2011,4,Jason Davies,27,8
2011,4,Jason Davies,110,0
2011,4,Jason Davies,4,9
2011,4,Jason Davies,30,37
2011,4,Mike Bostock,22,12
2011,4,Mike Bostock,74,88
2011,4,Jason Davies,35,11
2011,4,Mike Bostock,25,21
2011,4,Jason Davies,45,41
2011,4,Mike Bostock,21,7
2011,4,Jason Davies,242,93
2011,4,Square,148,46
2011,4,Square,29,39
2011,4,Square,3,3
2011,4,Square,85,13
2011,4,Square,2,0
2011,4,Square,41,21
2011,4,Square,10,8
2011,4,Square,17,1
2011,4,Square,9,9
2011,4,Jason Davies,188,3
2011,4,Jason Davies,137,135
2011,4,Jason Davies,529,1
2011,4,Mike Bostock,3,3
2011,4,Mike Bostock,21,27
2011,4,Mike Bostock,592,252
2011,4,Mike Bostock,4,4
2011,4,Mike Bostock,8,8
2011,4,Caged,4,4
2011,4,Jason Davies,9066,1463
2011,4,Mike Bostock,53,5
2011,4,Mike Bostock,21,27
2011,4,Mike Bostock,57,53
2011,4,Mike Bostock,14,8
2011,4,Mike Bostock,64,48
2011,4,Mike Bostock,3,3
2011,4,Mike Bostock,231,98
2011,4,Mike Bostock,27,21
2011,4,Mike Bostock,220,113
2011,4,Mike Bostock,51,31
2011,4,Mike Bostock,4,3
2011,4,Jason Davies,11,11
2011,4,Mike Bostock,79,0
2011,4,Jason Davies,71,71
2011,4,Mike Bostock,0,50
2011,4,Mike Bostock,3,858
2011,4,Mike Bostock,2511,117
2011,4,Mike Bostock,975,60
2011,4,Mike Bostock,703,53
2011,4,Mike Bostock,758,1
2011,4,Mike Bostock,0,1
2011,4,Mike Bostock,17,17
2011,4,Mike Bostock,7,7
2011,4,Mike Bostock,106,71
2011,4,Mike Bostock,35,69
2011,4,Mike Bostock,157,207
2011,4,Mike Bostock,47,37
2011,4,Mike Bostock,115,0
2011,4,Mike Bostock,249,121
2011,4,Mike Bostock,8,4
2011,4,Jason Davies,15,5
2011,4,Jason Davies,3,3
2011,4,Jason Davies,3,5
2011,4,Jason Davies,0,4
2011,4,Jason Davies,4,5
2011,4,Jason Davies,120,9
2011,4,Jason Davies,10,10
2011,4,Jason Davies,49,49
2011,4,Jason Davies,3,3
2011,4,Jason Davies,17,34
2011,4,Jason Davies,41,13
2011,4,Jason Davies,69,9
2011,4,Jason Davies,100,26
2011,4,Jason Davies,11,21
2011,4,Jason Davies,5,5
2011,4,Jason Davies,28,28
2011,4,Jason Davies,29,5
2011,4,Jason Davies,386,1
2011,4,Nelson Minar,1,1
2011,4,Nelson Minar,2,0
2011,4,Nelson Minar,33,22
2011,4,Nelson Minar,943,26
2011,4,Mike Bostock,17,6
2011,4,Mike Bostock,16,5
2011,4,Mike Bostock,10,10
2011,4,Mike Bostock,203,242
2011,4,Jason Davies,1,0
2011,4,Jason Davies,678,2
2011,4,Jason Davies,797,1
2011,4,Mike Bostock,22,25
2011,4,Mike Bostock,5,3
2011,4,Mike Bostock,924,4
2011,4,Mike Bostock,8,8
2011,4,Mike Bostock,37,35
2011,4,Nelson Minar,6,18
2011,4,Nelson Minar,78,4
2011,4,Mike Bostock,77,23
2011,4,Mike Bostock,73,1
2011,4,Mike Bostock,19,19
2011,4,Mike Bostock,107,111
2011,4,Mike Bostock,55,59
2011,4,Mike Bostock,127,129
2011,4,Mike Bostock,45,45
2011,4,Mike Bostock,211,279
2011,4,Mike Bostock,30,16
2011,4,Jason Davies,1,2
2011,4,Jason Davies,856,1
2011,4,Mike Bostock,0,0
2011,4,Jason Davies,0,2
2011,4,Mike Bostock,10,8
2011,4,Mike Bostock,2,2
2011,4,Mike Bostock,68,205
2011,4,Mike Bostock,32,0
2011,4,Mike Bostock,32,0
2011,4,Mike Bostock,1,0
2011,4,Mike Bostock,749,55
2011,4,Mike Bostock,3,3
2011,4,Mike Bostock,2,4
2011,4,Mike Bostock,275,331
2011,4,Mike Bostock,18,36
2011,4,Jason Davies,51,27
2011,4,Michael Bostock,8,7
2011,4,Michael Bostock,0,0
2011,4,Michael Bostock,4,4
2011,4,Jason Davies,79,24
2011,4,Michael Bostock,79,24
2011,4,Jason Davies,20,17
2011,4,Jason Davies,204,215
2011,4,Michael Bostock,20,17
2011,4,Michael Bostock,15,9
2011,4,Michael Bostock,12,12
2011,4,Michael Bostock,178,190
2011,4,Jason Davies,9,4
2011,4,Jason Davies,3,3
2011,4,Jason Davies,9,9
2011,4,Jason Davies,61,71
2011,4,Jason Davies,49,79
2011,4,Jason Davies,7,10
2011,4,Jason Davies,15,12
2011,4,Jason Davies,3,0
2011,4,Jason Davies,125,29
2011,4,Jason Davies,5,5
2011,4,Jason Davies,87,34
2011,4,Jason Davies,373,306
2011,4,Michael Bostock,365,275
2011,4,Jason Davies,41,23
2011,4,Michael Bostock,8,10
2011,4,Michael Bostock,8,10
2011,4,Jason Davies,9,9
2011,4,Jason Davies,18,4
2011,4,Jason Davies,24,30
2011,4,Jason Davies,13,3
2011,4,Jason Davies,64,36
2011,4,Jason Davies,0,16
2011,4,Jason Davies,63,27
2011,4,Jason Davies,97,68
2011,4,Jason Davies,171,160
2011,4,Jason Davies,137,27
2011,4,Jason Davies,17,9
2011,4,Jason Davies,23,26
2011,4,Jason Davies,276,1
2011,4,Mike Bostock,3218,619
2011,4,Mike Bostock,3214,621
2011,4,Michael Bostock,7,6
2011,3,Michael Bostock,85,57
2011,3,Michael Bostock,0,18
2011,3,Michael Bostock,6,12
2011,3,Michael Bostock,6,12
2011,3,Nelson Minar,6,12
2011,3,Michael Bostock,5,5
2011,3,Jason Davies,5,5
2011,3,Michael Bostock,11,10
2011,3,Michael Bostock,377,0
2011,3,Michael Bostock,2,0
2011,3,Jason Davies,5114,635
2011,3,Michael Bostock,52,11
2011,3,Michael Bostock,48,8
2011,3,Michael Bostock,6,6
2011,3,Michael Bostock,15,14
2011,3,Jason Davies,1,1
2011,3,Michael Bostock,458,135
2011,3,Michael Bostock,175,31
2011,3,Michael Bostock,281,102
2011,3,Michael Bostock,365,366
2011,3,Michael Bostock,1271,358
2011,3,Mike Bostock,1,4
2011,3,Mike Bostock,120,41
2011,3,Mike Bostock,19,0
2011,3,Mike Bostock,108,1
2011,3,Mike Bostock,258,46
2011,3,Jason Davies,20,8
2011,3,Mike Bostock,390,115
2011,3,Jason Davies,33,5
2011,3,Michael Bostock,422,198
2011,3,Michael Bostock,464,226
2011,3,Michael Bostock,367,138
2011,3,Mike Bostock,367,138
2011,3,Mike Bostock,191,145
2011,3,Mike Bostock,47,10
2011,3,Mike Bostock,18,5
2011,3,Jason Davies,15,0
2011,3,Jason Davies,42,53
2011,3,Jason Davies,3,5
2011,3,Jason Davies,2681,2581
2011,3,Michael Bostock,92,85
2011,3,Michael Bostock,5,3
2011,3,Mike Bostock,270,80
2011,3,Mike Bostock,92,85
2011,3,Michael Bostock,1,1
2011,3,Michael Bostock,86,88
2011,3,Michael Bostock,3,3
2011,3,Michael Bostock,90,1
2011,3,Michael Bostock,68,50
2011,3,Michael Bostock,2321,2396
2011,3,Michael Bostock,90,27
2011,3,Jason Davies,38195,427
2011,3,Michael Bostock,324,75
2011,3,Michael Bostock,189,148
2011,3,Michael Bostock,1,3
2011,3,Michael Bostock,37090,0
2011,3,Michael Bostock,1,1
2011,3,Michael Bostock,452,75
2011,3,Michael Bostock,309,296
2011,3,Jason Davies,232,11
2011,3,Mike Bostock,118,79
2011,3,Michael Bostock,41,31
2011,2,Michael Bostock,155,161
2011,2,Michael Bostock,510,0
2011,2,Mike Bostock,74,76
2011,2,Mike Bostock,1,6
2011,2,Mike Bostock,80,79
2011,2,Michael Bostock,76,46
2011,2,Michael Bostock,53,59
2011,2,Michael Bostock,259,255
2011,2,Michael Bostock,4,4
2011,2,Michael Bostock,1,1
2011,2,Michael Bostock,160,162
2011,2,Michael Bostock,219,227
2011,2,Michael Bostock,7,9
2011,2,Michael Bostock,63,62
2011,2,Michael Bostock,7,8
